Order ID,Order Date,Customer ID,Customer Name,Segment,Product ID,Product Name,Category,Sub Category,City,State,Region,Quantity,Unit Price,Discount,Cost
ORD-2671,01-11-2025,C002,Bright Retail,Retail,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,4,1800,15,1500
ORD-2672,26-07-2025,C005,Everest Ltd,Corporate,P008,Printer Ink,Stationery,Supplies,Kolkata,West Bengal,East,3,1800,15,1500
ORD-2673,06-07-2025,C008,Horizon Inc,Corporate,P006,Monitor 27in,Electronics,Displays,Hyderabad,Telangana,South,3,24000,0,17000
ORD-2674,17-03-2025,C007,Ganga Supplies,Retail,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,1,1200,15,700
ORD-2675,19-12-2024,C007,Ganga Supplies,Retail,P003,Office Chair,Furniture,Seating,Hyderabad,Telangana,South,2,8500,0,5600
ORD-2676,01-09-2024,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Bangalore,Karnataka,South,2,18000,5,12500
ORD-2677,24-01-2024,C005,Everest Ltd,Corporate,P007,Desk Lamp,Furniture,Lighting,Mumbai,Maharashtra,West,4,2200,0,1300
ORD-2678,16-01-2024,C005,Everest Ltd,Corporate,P007,Desk Lamp,Furniture,Lighting,Hyderabad,Telangana,South,5,2200,15,1300
ORD-2679,02-02-2025,C003,Chola Systems,Corporate,P005,Notebook Pack,Stationery,Paper,Delhi,Delhi,North,1,350,10,180
ORD-2680,20-04-2025,C007,Ganga Supplies,Retail,P005,Notebook Pack,Stationery,Paper,Chennai,Tamil Nadu,South,3,350,0,180
ORD-2681,22-04-2025,C003,Chola Systems,Corporate,P006,Monitor 27in,Electronics,Displays,Hyderabad,Telangana,South,6,24000,15,17000
ORD-2682,29-01-2024,C003,Chola Systems,Corporate,P008,Printer Ink,Stationery,Supplies,Bangalore,Karnataka,South,3,1800,5,1500
ORD-2683,13-01-2025,C006,Fair Mart,Consumer,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,2,1200,15,700
ORD-2684,27-12-2024,C007,Ganga Supplies,Retail,P006,Monitor 27in,Electronics,Displays,Kolkata,West Bengal,East,2,24000,0,17000
ORD-2685,12-12-2024,C006,Fair Mart,Consumer,P006,Monitor 27in,Electronics,Displays,Mumbai,Maharashtra,West,5,24000,0,17000
ORD-2686,29-06-2024,C002,Bright Retail,Retail,P001,Laptop Pro 14,Electronics,Computers,Delhi,Delhi,North,3,72000,15,52000
ORD-2687,17-11-2024,C002,Bright Retail,Retail,P004,Standing Desk,Furniture,Desks,Chennai,Tamil Nadu,South,6,18000,5,12500
ORD-2688,08-08-2024,C005,Everest Ltd,Corporate,P007,Desk Lamp,Furniture,Lighting,Mumbai,Maharashtra,West,4,2200,5,1300
ORD-2689,01-07-2025,C002,Bright Retail,Retail,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,2,72000,5,52000
ORD-2690,13-12-2025,C002,Bright Retail,Retail,P006,Monitor 27in,Electronics,Displays,Kolkata,West Bengal,East,1,24000,15,17000
ORD-2691,27-12-2025,C005,Everest Ltd,Corporate,P007,Desk Lamp,Furniture,Lighting,Chennai,Tamil Nadu,South,1,2200,5,1300
ORD-2692,02-03-2025,C005,Everest Ltd,Corporate,P001,Laptop Pro 14,Electronics,Computers,Mumbai,Maharashtra,West,1,72000,0,52000
ORD-2693,11-01-2025,C001,Aarav Traders,Corporate,P001,Laptop Pro 14,Electronics,Computers,Bangalore,Karnataka,South,4,72000,15,52000
ORD-2694,26-12-2025,C002,Bright Retail,Retail,P008,Printer Ink,Stationery,Supplies,Kolkata,West Bengal,East,2,1800,5,1500
ORD-2695,14-03-2024,C006,Fair Mart,Consumer,P005,Notebook Pack,Stationery,Paper,Chennai,Tamil Nadu,South,5,350,0,180
ORD-2696,20-03-2024,C008,Horizon Inc,Corporate,P008,Printer Ink,Stationery,Supplies,Bangalore,Karnataka,South,3,1800,0,1500
ORD-2697,29-06-2025,C006,Fair Mart,Consumer,P005,Notebook Pack,Stationery,Paper,Hyderabad,Telangana,South,1,350,10,180
ORD-2698,16-11-2025,C007,Ganga Supplies,Retail,P005,Notebook Pack,Stationery,Paper,Kolkata,West Bengal,East,2,350,15,180
ORD-2699,10-08-2025,C002,Bright Retail,Retail,P004,Standing Desk,Furniture,Desks,Chennai,Tamil Nadu,South,3,18000,15,12500
ORD-2700,03-07-2025,C003,Chola Systems,Corporate,P001,Laptop Pro 14,Electronics,Computers,Delhi,Delhi,North,1,72000,5,52000
ORD-2701,08-07-2024,C007,Ganga Supplies,Retail,P007,Desk Lamp,Furniture,Lighting,Kolkata,West Bengal,East,1,2200,5,1300
ORD-2702,15-03-2025,C001,Aarav Traders,Corporate,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,2,18000,0,12500
ORD-2703,31-12-2025,C003,Chola Systems,Corporate,P003,Office Chair,Furniture,Seating,Mumbai,Maharashtra,West,4,8500,10,5600
ORD-2704,29-08-2025,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,2,8500,15,5600
ORD-2705,08-01-2025,C001,Aarav Traders,Corporate,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,2,24000,10,17000
ORD-2706,26-09-2024,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Kolkata,West Bengal,East,5,18000,0,12500
ORD-2707,06-04-2025,C002,Bright Retail,Retail,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,2,18000,0,12500
ORD-2708,20-04-2024,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Chennai,Tamil Nadu,South,2,18000,10,12500
ORD-2709,21-08-2025,C006,Fair Mart,Consumer,P002,Wireless Mouse,Electronics,Accessories,Delhi,Delhi,North,5,1200,5,700
ORD-2710,01-05-2025,C007,Ganga Supplies,Retail,P003,Office Chair,Furniture,Seating,Delhi,Delhi,North,5,8500,0,5600
ORD-2711,27-11-2024,C008,Horizon Inc,Corporate,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,5,2200,15,1300
ORD-2712,13-04-2024,C008,Horizon Inc,Corporate,P002,Wireless Mouse,Electronics,Accessories,Kolkata,West Bengal,East,1,1200,10,700
ORD-2713,17-04-2024,C004,Delta Stores,Retail,P002,Wireless Mouse,Electronics,Accessories,Hyderabad,Telangana,South,4,1200,5,700
ORD-2714,11-05-2024,C007,Ganga Supplies,Retail,P002,Wireless Mouse,Electronics,Accessories,Delhi,Delhi,North,2,1200,10,700
ORD-2715,21-01-2025,C007,Ganga Supplies,Retail,P003,Office Chair,Furniture,Seating,Delhi,Delhi,North,1,8500,0,5600
ORD-2716,19-04-2025,C002,Bright Retail,Retail,P005,Notebook Pack,Stationery,Paper,Kolkata,West Bengal,East,6,350,15,180
ORD-2717,12-06-2024,C006,Fair Mart,Consumer,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,1,24000,15,17000
ORD-2718,07-10-2025,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,2,18000,10,12500
ORD-2719,30-05-2025,C007,Ganga Supplies,Retail,P008,Printer Ink,Stationery,Supplies,Kolkata,West Bengal,East,3,1800,0,1500
ORD-2720,27-07-2024,C006,Fair Mart,Consumer,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,3,18000,0,12500
ORD-2721,13-03-2024,C002,Bright Retail,Retail,P005,Notebook Pack,Stationery,Paper,Delhi,Delhi,North,3,350,0,180
ORD-2722,18-04-2025,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,2,1800,0,1500
ORD-2723,16-08-2025,C007,Ganga Supplies,Retail,P001,Laptop Pro 14,Electronics,Computers,Bangalore,Karnataka,South,3,72000,0,52000
ORD-2724,22-06-2025,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Mumbai,Maharashtra,West,2,8500,10,5600
ORD-2725,29-11-2024,C006,Fair Mart,Consumer,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,1,18000,15,12500
ORD-2726,16-07-2024,C004,Delta Stores,Retail,P005,Notebook Pack,Stationery,Paper,Chennai,Tamil Nadu,South,2,350,0,180
ORD-2727,24-11-2024,C001,Aarav Traders,Corporate,P001,Laptop Pro 14,Electronics,Computers,Hyderabad,Telangana,South,5,72000,5,52000
ORD-2728,15-01-2024,C001,Aarav Traders,Corporate,P002,Wireless Mouse,Electronics,Accessories,Delhi,Delhi,North,1,1200,15,700
ORD-2729,07-03-2025,C006,Fair Mart,Consumer,P008,Printer Ink,Stationery,Supplies,Chennai,Tamil Nadu,South,3,1800,15,1500
ORD-2730,17-12-2025,C003,Chola Systems,Corporate,P008,Printer Ink,Stationery,Supplies,Kolkata,West Bengal,East,2,1800,0,1500
ORD-2731,10-06-2024,C006,Fair Mart,Consumer,P008,Printer Ink,Stationery,Supplies,Kolkata,West Bengal,East,2,1800,5,1500
ORD-2732,28-06-2025,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,4,1800,5,1500
ORD-2733,23-12-2024,C002,Bright Retail,Retail,P001,Laptop Pro 14,Electronics,Computers,Chennai,Tamil Nadu,South,5,72000,10,52000
ORD-2734,05-01-2024,C002,Bright Retail,Retail,P007,Desk Lamp,Furniture,Lighting,Hyderabad,Telangana,South,5,2200,10,1300
ORD-2735,03-04-2024,C005,Everest Ltd,Corporate,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,2,1200,10,700
ORD-2736,05-04-2024,C007,Ganga Supplies,Retail,P004,Standing Desk,Furniture,Desks,Bangalore,Karnataka,South,4,18000,0,12500
ORD-2737,03-12-2025,C001,Aarav Traders,Corporate,P006,Monitor 27in,Electronics,Displays,Hyderabad,Telangana,South,5,24000,15,17000
ORD-2738,28-02-2025,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,2,8500,0,5600
ORD-2739,26-08-2024,C003,Chola Systems,Corporate,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,5,18000,5,12500
ORD-2740,04-02-2025,C006,Fair Mart,Consumer,P001,Laptop Pro 14,Electronics,Computers,Delhi,Delhi,North,1,72000,0,52000
ORD-2741,27-05-2025,C004,Delta Stores,Retail,P008,Printer Ink,Stationery,Supplies,Hyderabad,Telangana,South,5,1800,5,1500
ORD-2742,16-06-2025,C004,Delta Stores,Retail,P001,Laptop Pro 14,Electronics,Computers,Mumbai,Maharashtra,West,1,72000,10,52000
ORD-2743,29-07-2024,C004,Delta Stores,Retail,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,1,1800,0,1500
ORD-2744,12-12-2024,C004,Delta Stores,Retail,P007,Desk Lamp,Furniture,Lighting,Delhi,Delhi,North,5,2200,15,1300
ORD-2745,29-01-2025,C002,Bright Retail,Retail,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,1,1200,0,700
ORD-2746,14-11-2024,C008,Horizon Inc,Corporate,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,2,1200,0,700
ORD-2747,11-12-2025,C004,Delta Stores,Retail,P001,Laptop Pro 14,Electronics,Computers,Chennai,Tamil Nadu,South,5,72000,0,52000
ORD-2748,26-09-2025,C007,Ganga Supplies,Retail,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,3,18000,0,12500
ORD-2749,02-10-2024,C003,Chola Systems,Corporate,P006,Monitor 27in,Electronics,Displays,Hyderabad,Telangana,South,1,24000,5,17000
ORD-2750,09-10-2025,C003,Chola Systems,Corporate,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,10,1800,5,1500
ORD-2751,05-06-2025,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,4,1800,0,1500
ORD-2752,07-07-2025,C008,Horizon Inc,Corporate,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,2,18000,15,12500
ORD-2753,11-11-2025,C001,Aarav Traders,Corporate,P006,Monitor 27in,Electronics,Displays,Hyderabad,Telangana,South,4,24000,15,17000
ORD-2754,09-05-2024,C002,Bright Retail,Retail,P002,Wireless Mouse,Electronics,Accessories,Bangalore,Karnataka,South,5,1200,0,700
ORD-2755,21-01-2024,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,5,8500,0,5600
ORD-2756,09-07-2025,C006,Fair Mart,Consumer,P005,Notebook Pack,Stationery,Paper,Delhi,Delhi,North,1,350,0,180
ORD-2757,10-05-2025,C005,Everest Ltd,Corporate,P001,Laptop Pro 14,Electronics,Computers,Hyderabad,Telangana,South,3,72000,0,52000
ORD-2758,28-11-2024,C007,Ganga Supplies,Retail,P003,Office Chair,Furniture,Seating,Mumbai,Maharashtra,West,6,8500,5,5600
ORD-2759,30-11-2024,C003,Chola Systems,Corporate,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,4,24000,15,17000
ORD-2760,12-11-2024,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Hyderabad,Telangana,South,4,1800,0,1500
ORD-2761,23-03-2024,C008,Horizon Inc,Corporate,P008,Printer Ink,Stationery,Supplies,Hyderabad,Telangana,South,2,1800,0,1500
ORD-2762,10-05-2025,C002,Bright Retail,Retail,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,1,8500,10,5600
ORD-2763,28-07-2025,C001,Aarav Traders,Corporate,P002,Wireless Mouse,Electronics,Accessories,Mumbai,Maharashtra,West,3,1200,0,700
ORD-2764,25-09-2025,C007,Ganga Supplies,Retail,P004,Standing Desk,Furniture,Desks,Kolkata,West Bengal,East,2,18000,0,12500
ORD-2765,04-11-2025,C004,Delta Stores,Retail,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,8,72000,5,52000
ORD-2766,18-03-2024,C003,Chola Systems,Corporate,P002,Wireless Mouse,Electronics,Accessories,Delhi,Delhi,North,1,1200,5,700
ORD-2767,28-04-2024,C007,Ganga Supplies,Retail,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,3,18000,0,12500
ORD-2768,23-09-2024,C002,Bright Retail,Retail,P007,Desk Lamp,Furniture,Lighting,Hyderabad,Telangana,South,1,2200,10,1300
ORD-2769,27-08-2024,C007,Ganga Supplies,Retail,P005,Notebook Pack,Stationery,Paper,Delhi,Delhi,North,1,350,0,180
ORD-2770,10-03-2025,C003,Chola Systems,Corporate,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,3,8500,5,5600
ORD-2771,02-06-2024,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Delhi,Delhi,North,4,8500,15,5600
ORD-2772,22-06-2024,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Bangalore,Karnataka,South,1,18000,0,12500
ORD-2773,04-02-2025,C008,Horizon Inc,Corporate,P002,Wireless Mouse,Electronics,Accessories,Mumbai,Maharashtra,West,1,1200,5,700
ORD-2774,02-11-2025,C004,Delta Stores,Retail,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,4,1200,15,700
ORD-2775,26-06-2025,C001,Aarav Traders,Corporate,P001,Laptop Pro 14,Electronics,Computers,Hyderabad,Telangana,South,3,72000,0,52000
ORD-2776,11-08-2025,C002,Bright Retail,Retail,P002,Wireless Mouse,Electronics,Accessories,Mumbai,Maharashtra,West,2,1200,0,700
ORD-2777,26-08-2025,C006,Fair Mart,Consumer,P007,Desk Lamp,Furniture,Lighting,Mumbai,Maharashtra,West,4,2200,10,1300
ORD-2778,01-08-2025,C003,Chola Systems,Corporate,P007,Desk Lamp,Furniture,Lighting,Hyderabad,Telangana,South,1,2200,15,1300
ORD-2779,15-10-2025,C005,Everest Ltd,Corporate,P001,Laptop Pro 14,Electronics,Computers,Bangalore,Karnataka,South,4,72000,0,52000
ORD-2780,17-06-2024,C008,Horizon Inc,Corporate,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,2,2200,10,1300
ORD-2781,25-04-2025,C002,Bright Retail,Retail,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,5,18000,10,12500
ORD-2782,26-02-2025,C005,Everest Ltd,Corporate,P005,Notebook Pack,Stationery,Paper,Delhi,Delhi,North,6,350,5,180
ORD-2783,28-12-2025,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,5,1800,10,1500
ORD-2784,01-01-2025,C008,Horizon Inc,Corporate,P001,Laptop Pro 14,Electronics,Computers,Bangalore,Karnataka,South,1,72000,15,52000
ORD-2785,11-11-2024,C002,Bright Retail,Retail,P005,Notebook Pack,Stationery,Paper,Delhi,Delhi,North,2,350,10,180
ORD-2786,17-03-2024,C003,Chola Systems,Corporate,P002,Wireless Mouse,Electronics,Accessories,Delhi,Delhi,North,3,1200,10,700
ORD-2787,22-12-2024,C005,Everest Ltd,Corporate,P008,Printer Ink,Stationery,Supplies,Kolkata,West Bengal,East,2,1800,5,1500
ORD-2788,01-02-2025,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,1,8500,15,5600
ORD-2789,29-03-2024,C005,Everest Ltd,Corporate,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,3,24000,5,17000
ORD-2790,23-11-2024,C007,Ganga Supplies,Retail,P006,Monitor 27in,Electronics,Displays,Delhi,Delhi,North,5,24000,15,17000
ORD-2791,06-01-2024,C003,Chola Systems,Corporate,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,3,8500,5,5600
ORD-2792,18-08-2024,C006,Fair Mart,Consumer,P007,Desk Lamp,Furniture,Lighting,Delhi,Delhi,North,5,2200,0,1300
ORD-2793,31-07-2025,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Hyderabad,Telangana,South,1,1800,15,1500
ORD-2794,31-08-2025,C006,Fair Mart,Consumer,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,3,18000,0,12500
ORD-2795,26-05-2024,C005,Everest Ltd,Corporate,P002,Wireless Mouse,Electronics,Accessories,Mumbai,Maharashtra,West,5,1200,10,700
ORD-2796,20-10-2025,C005,Everest Ltd,Corporate,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,4,1800,15,1500
ORD-2797,12-01-2025,C005,Everest Ltd,Corporate,P004,Standing Desk,Furniture,Desks,Kolkata,West Bengal,East,3,18000,0,12500
ORD-2798,15-08-2024,C005,Everest Ltd,Corporate,P008,Printer Ink,Stationery,Supplies,Bangalore,Karnataka,South,1,1800,10,1500
ORD-2799,14-07-2025,C004,Delta Stores,Retail,P002,Wireless Mouse,Electronics,Accessories,Delhi,Delhi,North,4,1200,0,700
ORD-2800,28-02-2025,C002,Bright Retail,Retail,P005,Notebook Pack,Stationery,Paper,Chennai,Tamil Nadu,South,3,350,0,180
ORD-2801,31-12-2024,C004,Delta Stores,Retail,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,5,1800,0,1500
ORD-2802,04-05-2025,C005,Everest Ltd,Corporate,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,2,24000,10,17000
ORD-2803,09-05-2024,C003,Chola Systems,Corporate,P001,Laptop Pro 14,Electronics,Computers,Hyderabad,Telangana,South,2,72000,0,52000
ORD-2804,10-08-2025,C003,Chola Systems,Corporate,P008,Printer Ink,Stationery,Supplies,Bangalore,Karnataka,South,1,1800,10,1500
ORD-2805,29-09-2024,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Chennai,Tamil Nadu,South,3,1800,10,1500
ORD-2806,26-09-2024,C005,Everest Ltd,Corporate,P004,Standing Desk,Furniture,Desks,Chennai,Tamil Nadu,South,4,18000,5,12500
ORD-2807,31-08-2025,C005,Everest Ltd,Corporate,P001,Laptop Pro 14,Electronics,Computers,Hyderabad,Telangana,South,5,72000,0,52000
ORD-2808,02-09-2024,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,4,8500,10,5600
ORD-2809,10-01-2024,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Hyderabad,Telangana,South,4,8500,15,5600
ORD-2810,18-12-2024,C005,Everest Ltd,Corporate,P005,Notebook Pack,Stationery,Paper,Chennai,Tamil Nadu,South,4,350,5,180
ORD-2811,19-04-2025,C004,Delta Stores,Retail,P002,Wireless Mouse,Electronics,Accessories,Delhi,Delhi,North,2,1200,5,700
ORD-2812,05-04-2025,C005,Everest Ltd,Corporate,P003,Office Chair,Furniture,Seating,Hyderabad,Telangana,South,4,8500,0,5600
ORD-2813,21-05-2024,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,3,18000,0,12500
ORD-2814,17-04-2024,C008,Horizon Inc,Corporate,P006,Monitor 27in,Electronics,Displays,Mumbai,Maharashtra,West,5,24000,15,17000
ORD-2815,22-01-2025,C003,Chola Systems,Corporate,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,3,8500,5,5600
ORD-2816,16-02-2025,C008,Horizon Inc,Corporate,P001,Laptop Pro 14,Electronics,Computers,Chennai,Tamil Nadu,South,5,72000,0,52000
ORD-2817,26-03-2024,C003,Chola Systems,Corporate,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,3,2200,0,1300
ORD-2818,21-08-2024,C001,Aarav Traders,Corporate,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,5,18000,0,12500
ORD-2819,30-10-2025,C007,Ganga Supplies,Retail,P002,Wireless Mouse,Electronics,Accessories,Kolkata,West Bengal,East,4,1200,5,700
ORD-2820,10-04-2024,C003,Chola Systems,Corporate,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,2,72000,15,52000
ORD-2821,10-04-2024,C008,Horizon Inc,Corporate,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,3,1800,0,1500
ORD-2822,01-12-2024,C002,Bright Retail,Retail,P002,Wireless Mouse,Electronics,Accessories,Delhi,Delhi,North,6,1200,0,700
ORD-2823,11-12-2024,C004,Delta Stores,Retail,P001,Laptop Pro 14,Electronics,Computers,Mumbai,Maharashtra,West,5,72000,15,52000
ORD-2824,13-10-2025,C006,Fair Mart,Consumer,P001,Laptop Pro 14,Electronics,Computers,Mumbai,Maharashtra,West,8,72000,0,52000
ORD-2825,03-10-2025,C004,Delta Stores,Retail,P008,Printer Ink,Stationery,Supplies,Kolkata,West Bengal,East,5,1800,10,1500
ORD-2826,01-05-2024,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,4,18000,0,12500
ORD-2827,05-01-2024,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,2,8500,0,5600
ORD-2828,28-06-2024,C005,Everest Ltd,Corporate,P005,Notebook Pack,Stationery,Paper,Bangalore,Karnataka,South,3,350,0,180
ORD-2829,06-04-2024,C004,Delta Stores,Retail,P006,Monitor 27in,Electronics,Displays,Kolkata,West Bengal,East,1,24000,15,17000
ORD-2830,07-01-2024,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,5,8500,10,5600
ORD-2831,03-06-2025,C002,Bright Retail,Retail,P001,Laptop Pro 14,Electronics,Computers,Chennai,Tamil Nadu,South,2,72000,0,52000
ORD-2832,01-07-2024,C002,Bright Retail,Retail,P001,Laptop Pro 14,Electronics,Computers,Hyderabad,Telangana,South,1,72000,0,52000
ORD-2833,22-10-2024,C007,Ganga Supplies,Retail,P005,Notebook Pack,Stationery,Paper,Kolkata,West Bengal,East,1,350,10,180
ORD-2834,31-12-2024,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Kolkata,West Bengal,East,6,1800,0,1500
ORD-2835,12-03-2024,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,3,1800,10,1500
ORD-2836,19-04-2025,C007,Ganga Supplies,Retail,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,4,2200,0,1300
ORD-2837,19-08-2025,C008,Horizon Inc,Corporate,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,5,24000,0,17000
ORD-2838,21-01-2024,C006,Fair Mart,Consumer,P005,Notebook Pack,Stationery,Paper,Kolkata,West Bengal,East,5,350,15,180
ORD-2839,25-05-2025,C002,Bright Retail,Retail,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,3,1800,0,1500
ORD-2840,19-09-2024,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,5,8500,0,5600
ORD-2841,29-01-2025,C004,Delta Stores,Retail,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,2,1800,5,1500
ORD-2842,16-09-2024,C005,Everest Ltd,Corporate,P003,Office Chair,Furniture,Seating,Hyderabad,Telangana,South,1,8500,5,5600
ORD-2843,10-09-2024,C002,Bright Retail,Retail,P005,Notebook Pack,Stationery,Paper,Kolkata,West Bengal,East,5,350,15,180
ORD-2844,26-01-2024,C005,Everest Ltd,Corporate,P001,Laptop Pro 14,Electronics,Computers,Mumbai,Maharashtra,West,6,72000,15,52000
ORD-2845,28-03-2025,C005,Everest Ltd,Corporate,P005,Notebook Pack,Stationery,Paper,Bangalore,Karnataka,South,3,350,10,180
ORD-2846,08-01-2025,C002,Bright Retail,Retail,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,5,18000,10,12500
ORD-2847,22-08-2025,C002,Bright Retail,Retail,P002,Wireless Mouse,Electronics,Accessories,Bangalore,Karnataka,South,2,1200,15,700
ORD-2848,19-09-2024,C005,Everest Ltd,Corporate,P001,Laptop Pro 14,Electronics,Computers,Hyderabad,Telangana,South,5,72000,15,52000
ORD-2849,15-05-2025,C007,Ganga Supplies,Retail,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,2,1800,0,1500
ORD-2850,13-06-2025,C005,Everest Ltd,Corporate,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,4,24000,10,17000
ORD-2851,24-02-2024,C007,Ganga Supplies,Retail,P008,Printer Ink,Stationery,Supplies,Chennai,Tamil Nadu,South,2,1800,5,1500
ORD-2852,28-12-2024,C002,Bright Retail,Retail,P004,Standing Desk,Furniture,Desks,Kolkata,West Bengal,East,5,18000,0,12500
ORD-2853,05-06-2025,C006,Fair Mart,Consumer,P008,Printer Ink,Stationery,Supplies,Bangalore,Karnataka,South,3,1800,0,1500
ORD-2854,30-03-2024,C001,Aarav Traders,Corporate,P007,Desk Lamp,Furniture,Lighting,Mumbai,Maharashtra,West,4,2200,10,1300
ORD-2855,03-09-2025,C001,Aarav Traders,Corporate,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,1,1200,10,700
ORD-2856,07-04-2025,C003,Chola Systems,Corporate,P001,Laptop Pro 14,Electronics,Computers,Chennai,Tamil Nadu,South,1,72000,5,52000
ORD-2857,07-05-2024,C003,Chola Systems,Corporate,P002,Wireless Mouse,Electronics,Accessories,Bangalore,Karnataka,South,3,1200,0,700
ORD-2858,02-10-2024,C007,Ganga Supplies,Retail,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,1,1800,0,1500
ORD-2859,05-07-2024,C001,Aarav Traders,Corporate,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,2,24000,0,17000
ORD-2860,24-07-2025,C002,Bright Retail,Retail,P008,Printer Ink,Stationery,Supplies,Kolkata,West Bengal,East,3,1800,15,1500
